order_item_id,order_id,product_id,quantity,unit_price,subtotal
4489,1494,132,4,772.09,3088.36
4490,1495,45,1,245.61,245.61
4491,1496,13,5,361.71,1808.55
4492,1496,137,2,227.22,454.44
4493,1496,8,5,133.57,667.85
4494,1497,18,2,75.52,151.04
4495,1497,69,5,674.96,3374.8
4496,1497,4,5,807.75,4038.75
4497,1498,17,5,823.57,4117.85
4498,1498,122,5,324.11,1620.55
4499,1498,125,5,754.25,3771.25
4500,1498,125,2,754.25,1508.5
4501,1499,87,2,782.31,1564.62
4502,1499,143,3,763.61,2290.83
4503,1499,29,2,724.86,1449.72
4504,1500,100,5,124.48,622.4
4505,1500,70,5,463.69,2318.45
4506,1500,4,3,807.75,2423.25
4507,1501,11,4,296.48,1185.92
4508,1501,53,3,862.73,2588.19
4509,1501,97,4,939.83,3759.32
4510,1502,131,1,471.26,471.26
4511,1502,147,3,254.8,764.4
4512,1502,128,2,342.48,684.96
4513,1503,65,1,942.17,942.17
4514,1503,87,5,782.31,3911.55
4515,1503,141,1,646.31,646.31
4516,1503,36,4,491.12,1964.48
4517,1503,1,2,102.75,205.5
4518,1504,65,3,942.17,2826.51
4519,1504,38,1,272.4,272.4
4520,1504,60,1,67.89,67.89
4521,1504,91,5,167.6,838.0
4522,1504,36,3,491.12,1473.36
4523,1505,72,5,78.09,390.45
4524,1505,5,4,163.91,655.64
4525,1505,49,3,472.34,1417.02
4526,1505,40,1,318.59,318.59
4527,1505,59,1,721.21,721.21
4528,1506,113,4,102.44,409.76
4529,1506,121,3,803.39,2410.17
4530,1506,137,4,227.22,908.88
4531,1506,118,3,659.49,1978.47
4532,1506,94,1,33.42,33.42
4533,1507,18,5,75.52,377.6
4534,1507,109,3,294.03,882.09
4535,1507,134,2,943.3,1886.6
4536,1508,1,5,102.75,513.75
4537,1508,134,2,943.3,1886.6
4538,1509,82,5,708.6,3543.0
4539,1509,102,5,808.44,4042.2
4540,1509,71,1,221.01,221.01
4541,1509,147,4,254.8,1019.2
4542,1509,41,2,522.39,1044.78
4543,1510,44,4,76.72,306.88
4544,1510,8,3,133.57,400.71
4545,1511,97,5,939.83,4699.15
4546,1511,72,2,78.09,156.18
4547,1511,118,4,659.49,2637.96
4548,1511,124,3,898.23,2694.69
4549,1511,133,2,881.84,1763.68
4550,1512,114,2,317.31,634.62
4551,1513,99,4,440.21,1760.84
4552,1514,55,1,756.02,756.02
4553,1514,96,1,645.06,645.06
4554,1515,24,4,168.37,673.48
4555,1515,139,5,472.71,2363.55
4556,1515,39,3,219.67,659.01
4557,1515,38,4,272.4,1089.6
4558,1515,93,3,919.26,2757.78
4559,1516,80,4,283.9,1135.6
4560,1516,141,5,646.31,3231.55
4561,1516,6,4,101.81,407.24
4562,1516,40,2,318.59,637.18
4563,1516,35,4,248.45,993.8
4564,1517,57,4,385.17,1540.68
4565,1517,31,4,206.91,827.64
4566,1518,129,5,159.31,796.55
4567,1518,7,2,271.87,543.74
4568,1518,44,2,76.72,153.44
4569,1518,121,5,803.39,4016.95
4570,1518,15,1,467.63,467.63
4571,1519,81,3,979.99,2939.97
4572,1519,139,4,472.71,1890.84
4573,1519,15,5,467.63,2338.15
4574,1519,72,4,78.09,312.36
4575,1520,149,3,948.27,2844.81
4576,1520,67,1,527.54,527.54
4577,1520,114,4,317.31,1269.24
4578,1520,128,3,342.48,1027.44
4579,1521,52,5,467.99,2339.95
4580,1521,135,1,892.72,892.72
4581,1521,140,5,907.85,4539.25
4582,1522,11,4,296.48,1185.92
4583,1522,54,4,999.28,3997.12
4584,1522,132,1,772.09,772.09
4585,1522,91,5,167.6,838.0
4586,1522,17,3,823.57,2470.71
4587,1523,15,5,467.63,2338.15
4588,1523,149,3,948.27,2844.81
4589,1523,95,5,865.7,4328.5
4590,1523,100,2,124.48,248.96
4591,1524,141,2,646.31,1292.62
4592,1524,130,3,221.8,665.4
4593,1524,141,5,646.31,3231.55
4594,1524,114,4,317.31,1269.24
4595,1525,135,1,892.72,892.72
4596,1525,40,1,318.59,318.59
4597,1526,103,1,436.97,436.97
4598,1526,39,2,219.67,439.34
4599,1526,103,1,436.97,436.97
4600,1526,47,1,250.56,250.56
4601,1527,8,3,133.57,400.71
4602,1527,23,5,758.21,3791.05
4603,1527,140,1,907.85,907.85
4604,1527,40,5,318.59,1592.95
4605,1527,139,5,472.71,2363.55
4606,1528,26,5,971.36,4856.8
4607,1528,35,1,248.45,248.45
4608,1528,126,1,779.89,779.89
4609,1528,103,4,436.97,1747.88
4610,1529,10,1,200.36,200.36
4611,1529,13,4,361.71,1446.84
4612,1529,34,2,985.46,1970.92
4613,1529,124,2,898.23,1796.46
4614,1529,143,2,763.61,1527.22
4615,1530,142,5,267.54,1337.7
4616,1530,60,2,67.89,135.78
4617,1530,71,5,221.01,1105.05
4618,1530,112,3,93.94,281.82
4619,1531,117,1,699.38,699.38
4620,1531,63,3,512.74,1538.22
4621,1531,12,4,458.87,1835.48
4622,1531,126,3,779.89,2339.67
4623,1531,118,5,659.49,3297.45
4624,1532,106,5,302.69,1513.45
4625,1532,58,2,428.77,857.54
4626,1532,87,3,782.31,2346.93
4627,1532,115,1,55.74,55.74
4628,1532,125,4,754.25,3017.0
4629,1533,26,2,971.36,1942.72
4630,1533,56,1,486.53,486.53
4631,1534,85,3,136.16,408.48
4632,1534,11,3,296.48,889.44
4633,1534,113,1,102.44,102.44
4634,1535,33,1,330.9,330.9
4635,1535,135,4,892.72,3570.88
4636,1535,57,5,385.17,1925.85
4637,1536,72,3,78.09,234.27
4638,1536,12,3,458.87,1376.61
4639,1536,95,5,865.7,4328.5
4640,1537,54,1,999.28,999.28
4641,1537,20,3,148.22,444.66
4642,1537,17,3,823.57,2470.71
4643,1537,124,1,898.23,898.23
4644,1537,27,2,885.93,1771.86
4645,1538,83,1,945.59,945.59
4646,1538,51,4,540.91,2163.64
4647,1539,114,1,317.31,317.31
4648,1539,84,4,836.24,3344.96
4649,1539,137,5,227.22,1136.1
4650,1539,20,1,148.22,148.22
4651,1539,150,4,375.2,1500.8
4652,1540,115,5,55.74,278.7
4653,1540,14,2,638.62,1277.24
4654,1540,60,3,67.89,203.67
4655,1540,69,3,674.96,2024.88
4656,1541,132,3,772.09,2316.27
4657,1541,68,4,719.02,2876.08
4658,1541,122,5,324.11,1620.55
4659,1541,76,1,879.34,879.34
4660,1542,109,4,294.03,1176.12
4661,1542,77,1,557.68,557.68
4662,1543,111,2,795.79,1591.58
4663,1544,82,4,708.6,2834.4
4664,1544,56,4,486.53,1946.12
4665,1545,54,1,999.28,999.28
4666,1545,91,5,167.6,838.0
4667,1545,128,3,342.48,1027.44
4668,1545,116,2,420.29,840.58
4669,1545,38,4,272.4,1089.6
4670,1546,27,5,885.93,4429.65
4671,1546,101,5,53.93,269.65
4672,1547,10,2,200.36,400.72
4673,1547,145,1,999.9,999.9
4674,1548,144,3,836.55,2509.65
4675,1548,78,2,720.43,1440.86
4676,1548,59,2,721.21,1442.42
4677,1549,77,1,557.68,557.68
4678,1549,97,3,939.83,2819.49
4679,1550,141,3,646.31,1938.93
4680,1551,138,2,342.76,685.52
4681,1551,150,4,375.2,1500.8
4682,1551,100,1,124.48,124.48
4683,1552,54,3,999.28,2997.84
4684,1552,75,4,671.17,2684.68
4685,1552,121,3,803.39,2410.17
4686,1552,100,2,124.48,248.96
4687,1553,89,5,418.16,2090.8
4688,1554,140,3,907.85,2723.55
4689,1554,22,4,227.12,908.48
4690,1554,69,5,674.96,3374.8
4691,1555,109,1,294.03,294.03
4692,1556,1,3,102.75,308.25
4693,1556,4,2,807.75,1615.5
4694,1556,43,1,228.01,228.01
4695,1556,132,1,772.09,772.09
4696,1557,145,5,999.9,4999.5
4697,1557,19,3,658.87,1976.61
4698,1557,26,2,971.36,1942.72
4699,1557,77,3,557.68,1673.04
4700,1558,99,1,440.21,440.21
4701,1558,66,5,49.33,246.65
4702,1558,53,4,862.73,3450.92
4703,1558,116,3,420.29,1260.87
4704,1559,33,5,330.9,1654.5
4705,1560,138,4,342.76,1371.04
4706,1560,74,2,984.0,1968.0
4707,1561,8,2,133.57,267.14
4708,1561,109,3,294.03,882.09
4709,1562,148,5,246.15,1230.75
4710,1563,48,1,105.95,105.95
4711,1563,143,2,763.61,1527.22
4712,1563,107,4,940.95,3763.8
4713,1563,116,4,420.29,1681.16
4714,1564,97,4,939.83,3759.32
4715,1565,112,1,93.94,93.94
4716,1565,1,2,102.75,205.5
4717,1565,81,4,979.99,3919.96
4718,1565,62,3,920.18,2760.54
4719,1566,9,2,300.24,600.48
4720,1566,33,2,330.9,661.8
4721,1567,69,5,674.96,3374.8
4722,1567,140,1,907.85,907.85
4723,1568,54,4,999.28,3997.12
4724,1569,142,2,267.54,535.08
4725,1569,108,4,573.4,2293.6
4726,1569,92,5,48.33,241.65
4727,1569,5,1,163.91,163.91
4728,1570,116,5,420.29,2101.45
4729,1570,19,3,658.87,1976.61
4730,1570,39,3,219.67,659.01
4731,1570,71,4,221.01,884.04
4732,1571,71,3,221.01,663.03
4733,1572,43,2,228.01,456.02
4734,1573,90,1,931.5,931.5
4735,1573,118,3,659.49,1978.47
4736,1574,93,4,919.26,3677.04
4737,1574,79,2,493.64,987.28
4738,1574,97,1,939.83,939.83
4739,1574,29,5,724.86,3624.3
4740,1575,64,4,77.27,309.08
4741,1575,33,4,330.9,1323.6
4742,1575,56,1,486.53,486.53
4743,1575,146,5,957.7,4788.5
4744,1576,98,5,962.9,4814.5
4745,1576,86,3,364.22,1092.66
4746,1576,150,2,375.2,750.4
4747,1577,125,4,754.25,3017.0
4748,1577,97,3,939.83,2819.49
4749,1578,77,5,557.68,2788.4
4750,1579,7,2,271.87,543.74
4751,1580,83,1,945.59,945.59
4752,1580,46,3,140.98,422.94
4753,1580,88,1,930.57,930.57
4754,1580,54,3,999.28,2997.84
4755,1580,74,3,984.0,2952.0
4756,1581,103,4,436.97,1747.88
4757,1581,37,2,134.49,268.98
4758,1581,137,5,227.22,1136.1
4759,1581,59,5,721.21,3606.05
4760,1581,1,3,102.75,308.25
4761,1582,62,2,920.18,1840.36
4762,1582,17,3,823.57,2470.71
4763,1582,93,3,919.26,2757.78
4764,1582,97,1,939.83,939.83
4765,1583,124,3,898.23,2694.69
4766,1583,149,2,948.27,1896.54
4767,1583,39,3,219.67,659.01
4768,1584,30,3,186.86,560.58
4769,1585,118,5,659.49,3297.45
4770,1585,133,4,881.84,3527.36
4771,1585,82,2,708.6,1417.2
4772,1585,17,2,823.57,1647.14
4773,1585,3,3,228.23,684.69
4774,1586,150,3,375.2,1125.6
4775,1587,63,4,512.74,2050.96
4776,1587,127,4,445.46,1781.84
4777,1587,109,1,294.03,294.03
4778,1588,50,1,408.59,408.59
4779,1588,136,3,737.28,2211.84
4780,1588,129,1,159.31,159.31
4781,1588,16,1,687.76,687.76
4782,1588,138,4,342.76,1371.04
4783,1589,22,3,227.12,681.36
4784,1589,53,5,862.73,4313.65
4785,1590,84,1,836.24,836.24
4786,1591,65,2,942.17,1884.34
4787,1592,124,5,898.23,4491.15
4788,1592,106,2,302.69,605.38
4789,1592,27,1,885.93,885.93
4790,1592,125,5,754.25,3771.25
4791,1593,141,4,646.31,2585.24
4792,1594,12,5,458.87,2294.35
4793,1595,135,3,892.72,2678.16
4794,1595,109,3,294.03,882.09
4795,1595,33,3,330.9,992.7
4796,1595,117,1,699.38,699.38
4797,1596,141,1,646.31,646.31
4798,1596,37,4,134.49,537.96
4799,1596,149,2,948.27,1896.54
4800,1596,63,1,512.74,512.74
4801,1597,68,2,719.02,1438.04
4802,1597,51,1,540.91,540.91
4803,1597,104,1,320.77,320.77
4804,1598,48,2,105.95,211.9
4805,1599,48,5,105.95,529.75
4806,1600,86,3,364.22,1092.66
4807,1600,5,3,163.91,491.73
4808,1600,36,2,491.12,982.24
4809,1600,74,1,984.0,984.0
4810,1601,75,2,671.17,1342.34
4811,1602,104,4,320.77,1283.08
4812,1603,10,1,200.36,200.36
4813,1603,81,1,979.99,979.99
4814,1603,66,3,49.33,147.99
4815,1603,145,2,999.9,1999.8
4816,1604,25,4,390.91,1563.64
4817,1605,64,2,77.27,154.54
4818,1605,133,2,881.84,1763.68
4819,1605,33,2,330.9,661.8
4820,1605,35,3,248.45,745.35
4821,1606,9,3,300.24,900.72
4822,1607,34,2,985.46,1970.92
4823,1607,46,1,140.98,140.98
4824,1608,97,2,939.83,1879.66
4825,1608,8,1,133.57,133.57
4826,1608,12,1,458.87,458.87
4827,1609,54,3,999.28,2997.84
4828,1610,79,2,493.64,987.28
4829,1610,58,5,428.77,2143.85
4830,1610,26,2,971.36,1942.72
4831,1610,59,2,721.21,1442.42
4832,1610,94,2,33.42,66.84
4833,1611,97,1,939.83,939.83
4834,1611,55,2,756.02,1512.04
4835,1611,63,5,512.74,2563.7
4836,1611,66,3,49.33,147.99
4837,1611,106,3,302.69,908.07
4838,1612,33,2,330.9,661.8
4839,1612,78,2,720.43,1440.86
4840,1612,129,4,159.31,637.24
4841,1613,77,5,557.68,2788.4
4842,1613,114,4,317.31,1269.24
4843,1613,2,2,565.62,1131.24
4844,1614,150,5,375.2,1876.0
4845,1614,111,4,795.79,3183.16
4846,1614,50,3,408.59,1225.77
4847,1615,14,5,638.62,3193.1
4848,1615,92,2,48.33,96.66
4849,1616,117,4,699.38,2797.52
4850,1616,63,3,512.74,1538.22
4851,1616,147,5,254.8,1274.0
4852,1616,93,2,919.26,1838.52
4853,1617,121,2,803.39,1606.78
4854,1617,92,4,48.33,193.32
4855,1617,24,3,168.37,505.11
4856,1617,46,4,140.98,563.92
4857,1617,104,3,320.77,962.31
4858,1618,145,1,999.9,999.9
4859,1618,69,4,674.96,2699.84
4860,1618,100,2,124.48,248.96
4861,1619,64,5,77.27,386.35
4862,1619,16,5,687.76,3438.8
4863,1619,107,4,940.95,3763.8
4864,1620,27,3,885.93,2657.79
4865,1620,122,3,324.11,972.33
4866,1620,57,2,385.17,770.34
4867,1621,149,3,948.27,2844.81
4868,1621,41,3,522.39,1567.17
4869,1621,114,3,317.31,951.93
4870,1621,101,4,53.93,215.72
4871,1622,60,3,67.89,203.67
4872,1622,54,5,999.28,4996.4
4873,1622,149,4,948.27,3793.08
4874,1623,148,5,246.15,1230.75
4875,1623,87,2,782.31,1564.62
4876,1624,75,2,671.17,1342.34
4877,1624,100,4,124.48,497.92
4878,1625,39,3,219.67,659.01
4879,1625,27,3,885.93,2657.79
4880,1625,122,1,324.11,324.11
4881,1625,41,4,522.39,2089.56
4882,1625,108,2,573.4,1146.8
4883,1626,58,3,428.77,1286.31
4884,1626,70,2,463.69,927.38
4885,1626,74,4,984.0,3936.0
4886,1626,141,3,646.31,1938.93
4887,1626,129,4,159.31,637.24
4888,1627,148,1,246.15,246.15
4889,1627,106,1,302.69,302.69
4890,1628,138,2,342.76,685.52
4891,1628,76,5,879.34,4396.7
4892,1628,121,5,803.39,4016.95
4893,1628,61,5,320.46,1602.3
4894,1629,140,1,907.85,907.85
4895,1629,107,1,940.95,940.95
4896,1629,91,2,167.6,335.2
4897,1629,129,1,159.31,159.31
4898,1629,26,4,971.36,3885.44
4899,1630,51,4,540.91,2163.64
4900,1630,23,1,758.21,758.21
4901,1630,63,1,512.74,512.74
4902,1630,128,2,342.48,684.96
4903,1630,122,2,324.11,648.22
4904,1631,16,4,687.76,2751.04
4905,1631,43,1,228.01,228.01
4906,1631,25,3,390.91,1172.73
4907,1631,138,5,342.76,1713.8
4908,1632,124,5,898.23,4491.15
4909,1632,5,5,163.91,819.55
4910,1632,36,4,491.12,1964.48
4911,1632,71,5,221.01,1105.05
4912,1633,31,2,206.91,413.82
4913,1633,32,3,953.95,2861.85
4914,1634,51,5,540.91,2704.55
4915,1634,77,4,557.68,2230.72
4916,1634,102,2,808.44,1616.88
4917,1634,83,3,945.59,2836.77
4918,1635,149,2,948.27,1896.54
4919,1635,100,3,124.48,373.44
4920,1636,104,2,320.77,641.54
4921,1636,49,5,472.34,2361.7
4922,1636,28,4,300.56,1202.24
4923,1637,150,5,375.2,1876.0
4924,1637,77,1,557.68,557.68
4925,1638,102,5,808.44,4042.2
4926,1638,68,5,719.02,3595.1
4927,1639,29,2,724.86,1449.72
4928,1640,99,3,440.21,1320.63
4929,1640,146,4,957.7,3830.8
4930,1640,23,5,758.21,3791.05
4931,1640,105,4,316.18,1264.72
4932,1641,106,5,302.69,1513.45
4933,1642,56,3,486.53,1459.59
4934,1642,57,5,385.17,1925.85
4935,1643,9,1,300.24,300.24
4936,1644,28,2,300.56,601.12
4937,1644,90,5,931.5,4657.5
4938,1644,8,1,133.57,133.57
4939,1644,103,2,436.97,873.94
4940,1645,70,5,463.69,2318.45
4941,1645,9,1,300.24,300.24
4942,1645,50,2,408.59,817.18
4943,1645,60,3,67.89,203.67
4944,1645,70,2,463.69,927.38
4945,1646,108,4,573.4,2293.6
4946,1646,53,3,862.73,2588.19
4947,1646,137,1,227.22,227.22
4948,1646,73,1,443.79,443.79
4949,1647,140,3,907.85,2723.55
4950,1647,23,1,758.21,758.21
4951,1647,19,4,658.87,2635.48
4952,1647,127,5,445.46,2227.3
4953,1647,56,1,486.53,486.53
4954,1648,65,5,942.17,4710.85
4955,1649,27,4,885.93,3543.72
4956,1650,73,5,443.79,2218.95
4957,1651,22,1,227.12,227.12
4958,1651,13,3,361.71,1085.13
4959,1651,42,1,344.69,344.69
4960,1651,39,5,219.67,1098.35
4961,1651,144,4,836.55,3346.2
4962,1652,31,4,206.91,827.64
4963,1652,140,1,907.85,907.85
4964,1652,19,5,658.87,3294.35
4965,1652,11,2,296.48,592.96
4966,1653,37,1,134.49,134.49
4967,1653,52,3,467.99,1403.97
4968,1653,129,3,159.31,477.93
4969,1654,142,3,267.54,802.62
4970,1654,40,1,318.59,318.59
4971,1654,54,3,999.28,2997.84
4972,1655,20,4,148.22,592.88
4973,1655,16,4,687.76,2751.04
4974,1656,25,4,390.91,1563.64
4975,1656,26,2,971.36,1942.72
4976,1656,140,4,907.85,3631.4
4977,1656,16,1,687.76,687.76
4978,1656,83,4,945.59,3782.36
4979,1657,23,4,758.21,3032.84
4980,1658,53,2,862.73,1725.46
4981,1659,150,3,375.2,1125.6
4982,1660,35,3,248.45,745.35
4983,1661,2,2,565.62,1131.24
4984,1661,134,5,943.3,4716.5
4985,1661,23,3,758.21,2274.63
4986,1661,24,1,168.37,168.37
4987,1662,137,4,227.22,908.88
4988,1662,77,3,557.68,1673.04
4989,1663,125,1,754.25,754.25
4990,1663,55,4,756.02,3024.08
4991,1664,131,3,471.26,1413.78
4992,1664,126,4,779.89,3119.56
4993,1664,76,4,879.34,3517.36
4994,1664,49,5,472.34,2361.7
4995,1665,62,5,920.18,4600.9
4996,1666,10,4,200.36,801.44
4997,1667,29,4,724.86,2899.44
4998,1667,32,5,953.95,4769.75
4999,1667,74,2,984.0,1968.0
5000,1668,39,1,219.67,219.67
5001,1668,90,3,931.5,2794.5
5002,1669,20,2,148.22,296.44
5003,1670,86,2,364.22,728.44
5004,1671,14,4,638.62,2554.48
5005,1671,111,2,795.79,1591.58
5006,1671,100,1,124.48,124.48
5007,1672,141,3,646.31,1938.93
5008,1672,89,3,418.16,1254.48
5009,1672,43,3,228.01,684.03
5010,1672,45,4,245.61,982.44
5011,1673,20,1,148.22,148.22
5012,1673,36,3,491.12,1473.36
5013,1673,73,4,443.79,1775.16
5014,1674,120,5,561.82,2809.1
5015,1675,71,5,221.01,1105.05
5016,1675,135,3,892.72,2678.16
5017,1675,110,4,329.02,1316.08
5018,1675,73,5,443.79,2218.95
5019,1675,146,5,957.7,4788.5
5020,1676,15,1,467.63,467.63
5021,1676,95,1,865.7,865.7
5022,1677,88,4,930.57,3722.28
5023,1677,116,3,420.29,1260.87
5024,1677,103,2,436.97,873.94
5025,1677,94,3,33.42,100.26
5026,1677,130,3,221.8,665.4
5027,1678,48,4,105.95,423.8
5028,1678,23,4,758.21,3032.84
5029,1679,100,4,124.48,497.92
5030,1679,35,3,248.45,745.35
5031,1680,94,1,33.42,33.42
5032,1680,67,4,527.54,2110.16
5033,1680,3,4,228.23,912.92
5034,1680,6,1,101.81,101.81
5035,1681,76,3,879.34,2638.02
5036,1682,57,1,385.17,385.17
5037,1683,131,4,471.26,1885.04
5038,1683,47,3,250.56,751.68
5039,1683,11,5,296.48,1482.4
5040,1683,114,1,317.31,317.31
5041,1684,1,4,102.75,411.0
5042,1685,139,5,472.71,2363.55
5043,1685,16,3,687.76,2063.28
5044,1685,26,4,971.36,3885.44
5045,1685,35,5,248.45,1242.25
5046,1686,2,4,565.62,2262.48
5047,1686,105,2,316.18,632.36
5048,1687,129,1,159.31,159.31
5049,1687,32,3,953.95,2861.85
5050,1688,36,2,491.12,982.24
5051,1688,37,5,134.49,672.45
5052,1689,47,2,250.56,501.12
5053,1689,143,2,763.61,1527.22
5054,1690,4,5,807.75,4038.75
5055,1690,72,4,78.09,312.36
5056,1690,84,2,836.24,1672.48
5057,1691,50,3,408.59,1225.77
5058,1691,77,1,557.68,557.68
5059,1691,1,3,102.75,308.25
5060,1691,24,1,168.37,168.37
5061,1691,142,3,267.54,802.62
5062,1692,30,2,186.86,373.72
5063,1692,96,1,645.06,645.06
5064,1692,30,2,186.86,373.72
5065,1692,89,1,418.16,418.16
5066,1693,50,3,408.59,1225.77
5067,1693,114,2,317.31,634.62
5068,1693,43,5,228.01,1140.05
5069,1694,34,1,985.46,985.46
5070,1694,112,3,93.94,281.82
5071,1694,31,3,206.91,620.73
5072,1694,126,5,779.89,3899.45
5073,1694,11,5,296.48,1482.4
5074,1695,135,2,892.72,1785.44
5075,1695,8,2,133.57,267.14
5076,1695,139,1,472.71,472.71
5077,1695,19,1,658.87,658.87
5078,1696,27,5,885.93,4429.65
5079,1696,74,3,984.0,2952.0
5080,1696,63,3,512.74,1538.22
5081,1697,86,2,364.22,728.44
5082,1698,25,3,390.91,1172.73
5083,1698,74,4,984.0,3936.0
5084,1698,143,4,763.61,3054.44
5085,1698,117,3,699.38,2098.14
5086,1698,33,5,330.9,1654.5
5087,1699,45,1,245.61,245.61
5088,1700,143,5,763.61,3818.05
5089,1700,58,1,428.77,428.77
5090,1700,99,2,440.21,880.42
5091,1700,89,4,418.16,1672.64
5092,1700,144,1,836.55,836.55
5093,1701,119,5,430.88,2154.4
5094,1701,150,1,375.2,375.2
5095,1702,25,2,390.91,781.82
5096,1702,114,3,317.31,951.93
5097,1703,104,5,320.77,1603.85
5098,1703,148,1,246.15,246.15
5099,1704,85,5,136.16,680.8
5100,1704,83,3,945.59,2836.77
5101,1704,127,3,445.46,1336.38
5102,1705,147,3,254.8,764.4
5103,1705,6,5,101.81,509.05
5104,1705,72,2,78.09,156.18
5105,1705,148,1,246.15,246.15
5106,1705,108,5,573.4,2867.0
5107,1706,146,1,957.7,957.7
5108,1706,77,3,557.68,1673.04
5109,1706,40,5,318.59,1592.95
5110,1706,140,4,907.85,3631.4
5111,1707,97,1,939.83,939.83
5112,1708,100,3,124.48,373.44
5113,1709,118,2,659.49,1318.98
5114,1709,60,4,67.89,271.56
5115,1709,70,3,463.69,1391.07
5116,1709,114,1,317.31,317.31
5117,1710,103,3,436.97,1310.91
5118,1711,114,4,317.31,1269.24
5119,1711,24,2,168.37,336.74
5120,1712,144,1,836.55,836.55
5121,1712,77,5,557.68,2788.4
5122,1712,142,1,267.54,267.54
5123,1712,36,3,491.12,1473.36
5124,1713,6,5,101.81,509.05
5125,1713,72,2,78.09,156.18
5126,1714,103,5,436.97,2184.85
5127,1714,42,5,344.69,1723.45
5128,1714,102,3,808.44,2425.32
5129,1714,69,3,674.96,2024.88
5130,1715,128,2,342.48,684.96
5131,1715,83,1,945.59,945.59
5132,1715,137,3,227.22,681.66
5133,1715,48,2,105.95,211.9
5134,1716,65,2,942.17,1884.34
5135,1716,55,3,756.02,2268.06
5136,1717,2,1,565.62,565.62
5137,1717,71,1,221.01,221.01
5138,1717,117,2,699.38,1398.76
5139,1717,79,1,493.64,493.64
5140,1717,85,3,136.16,408.48
5141,1718,102,5,808.44,4042.2
5142,1718,28,3,300.56,901.68
5143,1719,87,3,782.31,2346.93
5144,1719,118,3,659.49,1978.47
5145,1719,150,1,375.2,375.2
5146,1719,99,2,440.21,880.42
5147,1719,128,5,342.48,1712.4
5148,1720,4,2,807.75,1615.5
5149,1720,72,2,78.09,156.18
5150,1720,95,4,865.7,3462.8
5151,1720,16,2,687.76,1375.52
5152,1721,57,2,385.17,770.34
5153,1721,87,5,782.31,3911.55
5154,1722,92,2,48.33,96.66
5155,1722,57,1,385.17,385.17
5156,1722,83,5,945.59,4727.95
5157,1723,135,4,892.72,3570.88
5158,1723,58,1,428.77,428.77
5159,1724,6,2,101.81,203.62
5160,1724,112,4,93.94,375.76
5161,1724,48,5,105.95,529.75
5162,1725,24,4,168.37,673.48
5163,1725,41,1,522.39,522.39
5164,1725,125,3,754.25,2262.75
5165,1725,41,5,522.39,2611.95
5166,1725,36,2,491.12,982.24
5167,1726,78,1,720.43,720.43
5168,1727,119,5,430.88,2154.4
5169,1727,46,1,140.98,140.98
5170,1727,92,2,48.33,96.66
5171,1727,46,4,140.98,563.92
5172,1728,54,4,999.28,3997.12
5173,1728,2,4,565.62,2262.48
5174,1728,57,2,385.17,770.34
5175,1728,91,1,167.6,167.6
5176,1729,32,2,953.95,1907.9
5177,1729,41,5,522.39,2611.95
5178,1730,78,5,720.43,3602.15
5179,1731,2,2,565.62,1131.24
5180,1731,39,1,219.67,219.67
5181,1731,108,1,573.4,573.4
5182,1732,13,1,361.71,361.71
5183,1732,148,2,246.15,492.3
5184,1732,63,2,512.74,1025.48
5185,1732,96,5,645.06,3225.3
5186,1732,58,4,428.77,1715.08
5187,1733,125,1,754.25,754.25
5188,1733,16,1,687.76,687.76
5189,1733,15,1,467.63,467.63
5190,1733,48,5,105.95,529.75
5191,1733,88,4,930.57,3722.28
5192,1734,97,2,939.83,1879.66
5193,1735,88,4,930.57,3722.28
5194,1735,72,4,78.09,312.36
5195,1736,132,3,772.09,2316.27
5196,1737,80,1,283.9,283.9
5197,1737,116,5,420.29,2101.45
5198,1737,37,2,134.49,268.98
5199,1738,74,3,984.0,2952.0
5200,1739,35,2,248.45,496.9
5201,1739,22,4,227.12,908.48
5202,1740,120,5,561.82,2809.1
5203,1740,20,3,148.22,444.66
5204,1740,85,4,136.16,544.64
5205,1740,75,4,671.17,2684.68
5206,1741,63,4,512.74,2050.96
5207,1741,4,1,807.75,807.75
5208,1741,76,3,879.34,2638.02
5209,1742,27,1,885.93,885.93
5210,1742,116,4,420.29,1681.16
5211,1743,108,4,573.4,2293.6
5212,1743,88,1,930.57,930.57
5213,1743,89,2,418.16,836.32
5214,1743,121,4,803.39,3213.56
5215,1744,33,1,330.9,330.9
5216,1745,41,5,522.39,2611.95
5217,1745,23,3,758.21,2274.63
5218,1745,123,5,722.07,3610.35
5219,1745,15,4,467.63,1870.52
5220,1745,19,5,658.87,3294.35
5221,1746,40,2,318.59,637.18
5222,1747,18,1,75.52,75.52
5223,1747,101,4,53.93,215.72
5224,1748,114,1,317.31,317.31
5225,1748,99,4,440.21,1760.84
5226,1748,110,2,329.02,658.04
5227,1748,86,2,364.22,728.44
5228,1748,35,2,248.45,496.9
5229,1749,125,1,754.25,754.25
5230,1749,139,3,472.71,1418.13
5231,1750,40,1,318.59,318.59
5232,1750,36,4,491.12,1964.48
5233,1750,133,3,881.84,2645.52
5234,1750,132,3,772.09,2316.27
5235,1750,107,2,940.95,1881.9
5236,1751,22,1,227.12,227.12
5237,1751,74,2,984.0,1968.0
5238,1751,80,2,283.9,567.8
5239,1751,6,1,101.81,101.81
5240,1752,63,4,512.74,2050.96
5241,1753,63,5,512.74,2563.7
5242,1753,138,5,342.76,1713.8
