order_id,customer_id,order_date,total_amount,status,shipping_country
1507,342,2024-05-26T11:19:10.611783,3146.29,processing,Norway
1508,718,2024-02-12T19:00:10.611783,2400.35,delivered,Australia
1509,745,2025-01-25T22:58:10.611783,9870.19,processing,Poland
1510,23,2025-07-05T01:27:10.611783,707.59,delivered,Spain
1511,695,2025-04-19T00:54:10.611783,11951.66,delivered,Poland
1512,401,2024-03-04T05:52:10.611783,634.62,shipped,Germany
1513,290,2025-12-03T19:50:10.611783,1760.84,cancelled,Mexico
1514,404,2024-03-29T17:26:10.611783,1401.08,cancelled,United States
1515,56,2025-12-16T22:35:10.611783,7543.42,processing,Brazil
1516,592,2024-05-10T03:50:10.611783,6405.37,delivered,Spain
1517,299,2024-05-17T19:19:10.611783,2368.32,processing,Netherlands
1518,753,2025-10-17T13:29:10.611783,5978.31,cancelled,Australia
1519,105,2025-11-14T17:30:10.611783,7481.32,delivered,United States
1520,696,2024-06-10T14:12:10.611783,5669.03,shipped,Australia
1521,486,2024-06-21T14:13:10.611783,7771.92,cancelled,Canada
1522,666,2024-12-02T07:33:10.611783,9263.84,processing,Australia
1523,643,2025-02-06T20:08:10.611783,9760.42,pending,Poland
1524,247,2025-01-31T04:25:10.611783,6458.81,cancelled,Mexico
1525,177,2025-10-20T12:30:10.611783,1211.31,pending,Germany
1526,797,2025-04-09T09:30:10.611783,1563.84,shipped,Norway
1527,648,2025-10-20T03:29:10.611783,9056.11,pending,Germany
1528,123,2024-04-18T15:13:10.611783,7633.02,delivered,Sweden
1529,657,2025-11-05T05:20:10.611783,6941.8,pending,Spain
1530,601,2025-07-30T07:36:10.611783,2860.35,shipped,Norway
1531,711,2024-03-27T07:17:10.611783,9710.2,delivered,Sweden
1532,496,2025-10-12T11:33:10.611783,7790.66,shipped,Spain
1533,586,2024-04-27T16:26:10.611783,2429.25,pending,Norway
1534,731,2025-06-23T18:31:10.611783,1400.36,pending,Mexico
1535,404,2025-07-13T06:56:10.611783,5827.63,cancelled,United States
1536,501,2024-02-25T05:59:10.611783,5939.38,cancelled,Sweden
1537,552,2025-12-21T09:13:10.611783,6584.74,processing,Canada
1538,675,2024-04-19T19:01:10.611783,3109.23,cancelled,Germany
1539,712,2024-06-22T13:41:10.611783,6447.39,delivered,Poland
1540,322,2024-04-24T14:14:10.611783,3784.49,cancelled,Norway
1541,212,2025-10-19T18:11:10.611783,7692.24,cancelled,Brazil
1542,263,2024-01-25T15:13:10.611783,1733.8,cancelled,Japan
1543,306,2024-12-28T06:16:10.611783,1591.58,delivered,United Kingdom
1544,674,2023-12-21T20:25:10.611783,4780.52,pending,Australia
1545,532,2024-10-17T10:40:10.611783,4794.9,delivered,Mexico
1546,144,2025-08-03T04:50:10.611783,4699.3,shipped,Norway
1547,536,2024-12-16T08:40:10.611783,1400.62,cancelled,Netherlands
1548,215,2025-11-24T16:48:10.611783,5392.93,pending,Brazil
1549,243,2024-01-27T19:15:10.611783,3377.17,shipped,Poland
1550,221,2024-05-07T08:41:10.611783,1938.93,processing,Australia
1551,606,2024-12-22T21:14:10.611783,2310.8,cancelled,Netherlands
1552,433,2024-03-07T06:22:10.611783,8341.65,shipped,Germany
1553,391,2025-10-16T18:31:10.611783,2090.8,delivered,Poland
1554,86,2024-09-07T10:33:10.611783,7006.83,processing,Spain
1555,549,2024-07-16T15:46:10.611783,294.03,shipped,United States
1556,649,2025-12-04T09:18:10.611783,2923.85,shipped,Netherlands
1557,578,2025-10-25T09:58:10.611783,10591.87,cancelled,Japan
1558,620,2024-06-06T02:58:10.611783,5398.65,processing,Spain
1559,324,2025-03-10T01:07:10.611783,1654.5,cancelled,Sweden
1560,254,2024-03-09T21:13:10.611783,3339.04,cancelled,Poland
1561,113,2025-11-21T06:32:10.611783,1149.23,pending,Norway
1562,338,2025-10-06T15:29:10.611783,1230.75,shipped,United States
1563,797,2024-09-25T18:01:10.611783,7078.13,processing,Norway
1564,281,2023-12-31T16:30:10.611783,3759.32,processing,Spain
1565,388,2024-04-06T16:17:10.611783,6979.94,cancelled,United States
1566,746,2024-10-30T07:58:10.611783,1262.28,delivered,Mexico
1567,98,2025-06-15T00:50:10.611783,4282.65,cancelled,Italy
1568,289,2025-07-07T21:44:10.611783,3997.12,pending,United Kingdom
1569,50,2024-06-12T23:54:10.611783,3234.24,delivered,Sweden
1570,186,2024-12-09T12:49:10.611783,5621.11,cancelled,Spain
1571,565,2025-08-21T01:36:10.611783,663.03,cancelled,Italy
1572,131,2024-09-11T13:49:10.611783,456.02,cancelled,Italy
1573,731,2024-05-29T10:14:10.611783,2909.97,processing,Mexico
1574,388,2025-07-25T12:23:10.611783,9228.45,pending,United States
1575,743,2025-10-06T00:51:10.611783,6907.71,processing,Poland
1576,695,2025-09-05T02:51:10.611783,6657.56,delivered,Poland
1577,188,2025-03-15T00:57:10.611783,5836.49,delivered,Italy
1578,515,2024-10-09T21:33:10.611783,2788.4,cancelled,Germany
1579,736,2024-08-11T22:46:10.611783,543.74,pending,Italy
1580,313,2025-02-10T00:00:10.611783,8248.94,pending,Germany
1581,650,2024-03-11T15:52:10.611783,7067.26,processing,Sweden
1582,96,2024-06-08T07:09:10.611783,8008.68,pending,Canada
1583,762,2024-10-09T07:05:10.611783,5250.24,delivered,Japan
1584,11,2025-02-28T10:38:10.611783,560.58,processing,Sweden
1585,492,2025-05-14T05:49:10.611783,10573.84,cancelled,Brazil
1586,715,2024-04-27T01:06:10.611783,1125.6,cancelled,Brazil
1587,195,2023-12-29T11:33:10.611783,4126.83,cancelled,United States
1588,768,2024-12-08T20:53:10.611783,4838.54,cancelled,Canada
1589,701,2025-09-04T14:44:10.611783,4995.01,delivered,United Kingdom
1590,173,2025-11-11T06:03:10.611783,836.24,processing,Brazil
1591,180,2024-03-07T00:59:10.611783,1884.34,processing,Australia
1592,527,2024-12-16T14:33:10.611783,9753.71,delivered,Canada
1593,389,2024-06-13T00:13:10.611783,2585.24,shipped,Japan
1594,696,2024-09-02T07:00:10.611783,2294.35,pending,Australia
1595,298,2024-10-23T04:24:10.611783,5252.33,shipped,Poland
1596,219,2023-12-24T12:46:10.611783,3593.55,cancelled,Australia
1597,404,2024-07-30T23:05:10.611783,2299.72,cancelled,United States
1598,37,2025-04-09T09:00:10.611783,211.9,delivered,Brazil
1599,59,2024-12-19T13:45:10.611783,529.75,delivered,Norway
1600,337,2024-10-22T00:12:10.611783,3550.63,pending,Japan
1601,359,2024-06-29T01:28:10.611783,1342.34,pending,Sweden
1602,104,2025-03-07T04:18:10.611783,1283.08,pending,Mexico
1603,542,2025-05-30T17:32:10.611783,3328.14,pending,Brazil
1604,500,2023-12-28T17:55:10.611783,1563.64,shipped,Canada
1605,232,2025-04-16T01:29:10.611783,3325.37,shipped,Canada
1606,374,2025-03-03T18:40:10.611783,900.72,shipped,Netherlands
1607,112,2025-03-15T10:59:10.611783,2111.9,delivered,Norway
1608,166,2024-05-13T00:53:10.611783,2472.1,delivered,Spain
1609,6,2024-12-23T11:18:10.611783,2997.84,pending,Spain
1610,195,2024-10-07T14:14:10.611783,6583.11,delivered,United States
1611,432,2024-11-24T14:16:10.611783,6071.63,processing,Norway
1612,491,2025-11-01T21:13:10.611783,2739.9,delivered,Poland
1613,501,2025-07-07T04:57:10.611783,5188.88,processing,Sweden
1614,333,2025-02-03T05:52:10.611783,6284.93,delivered,Australia
1615,135,2024-04-11T16:56:10.611783,3289.76,pending,Netherlands
1616,130,2024-05-29T00:38:10.611783,7448.26,pending,France
1617,786,2025-11-20T20:09:10.611783,3831.44,shipped,France
1618,440,2025-08-24T12:06:10.611783,3948.7,delivered,Spain
1619,492,2024-10-12T22:37:10.611783,7588.95,pending,Brazil
1620,780,2025-03-04T20:45:10.611783,4400.46,processing,United States
1621,747,2025-05-27T18:21:10.611783,5579.63,shipped,United States
1622,786,2024-04-16T21:50:10.611783,8993.15,processing,France
1623,683,2025-03-04T19:36:10.611783,2795.37,pending,Italy
1624,718,2025-05-19T08:17:10.611783,1840.26,processing,Australia
1625,606,2025-09-26T09:15:10.611783,6877.27,processing,Netherlands
1626,124,2024-05-05T01:08:10.611783,8725.86,shipped,Sweden
1627,197,2024-05-19T02:07:10.611783,548.84,cancelled,Canada
1628,205,2024-03-23T14:30:10.611783,10701.47,delivered,Norway
1629,538,2024-10-30T11:46:10.611783,6228.75,processing,Germany
1630,228,2024-11-30T02:36:10.611783,4767.77,pending,Netherlands
1631,523,2025-03-03T09:09:10.611783,5865.58,shipped,Germany
1632,113,2024-09-22T00:23:10.611783,8380.23,shipped,Norway
1633,729,2025-02-21T20:26:10.611783,3275.67,pending,United States
1634,187,2024-01-31T13:09:10.611783,9388.92,shipped,Mexico
1635,218,2024-10-09T04:23:10.611783,2269.98,cancelled,Brazil
1636,104,2025-03-06T18:22:10.611783,4205.48,delivered,Mexico
1637,373,2024-11-27T22:13:10.611783,2433.68,pending,Italy
1638,686,2024-01-04T10:41:10.611783,7637.3,processing,Canada
1639,340,2024-12-25T12:57:10.611783,1449.72,shipped,United States
1640,761,2025-08-16T05:44:10.611783,10207.2,shipped,Sweden
1641,244,2025-10-16T21:19:10.611783,1513.45,cancelled,Australia
1642,394,2024-03-19T16:14:10.611783,3385.44,cancelled,Norway
1643,124,2024-02-02T08:04:10.611783,300.24,processing,Sweden
1644,198,2025-12-12T04:05:10.611783,6266.13,pending,United States
1645,77,2025-07-03T08:27:10.611783,4566.92,shipped,Canada
1646,743,2025-04-19T19:40:10.611783,5552.8,processing,Poland
1647,45,2024-04-29T19:32:10.611783,8831.07,cancelled,Japan
1648,729,2024-09-05T06:28:10.611783,4710.85,shipped,United States
1649,460,2025-09-26T11:13:10.611783,3543.72,delivered,Mexico
1650,70,2025-04-29T02:39:10.611783,2218.95,cancelled,Australia
1651,23,2024-06-09T08:23:10.611783,6101.49,processing,Spain
1652,297,2024-02-06T07:09:10.611783,5622.8,processing,Netherlands
1653,759,2025-02-01T04:49:10.611783,2016.39,cancelled,Italy
1654,526,2024-03-06T18:34:10.611783,4119.05,cancelled,Australia
1655,394,2025-07-19T01:31:10.611783,3343.92,cancelled,Norway
1656,279,2024-07-19T18:06:10.611783,11607.88,processing,Norway
1657,586,2024-08-01T07:50:10.611783,3032.84,pending,Norway
1658,526,2025-04-01T05:51:10.611783,1725.46,cancelled,Australia
1659,266,2024-10-26T20:24:10.611783,1125.6,shipped,Germany
1660,566,2024-04-20T18:20:10.611783,745.35,pending,Germany
1661,547,2024-08-20T22:08:10.611783,8290.74,processing,Japan
1662,285,2024-05-05T22:01:10.611783,2581.92,pending,Spain
1663,658,2024-08-31T19:40:10.611783,3778.33,pending,Japan
1664,2,2025-10-16T00:46:10.611783,10412.4,cancelled,United States
1665,378,2024-11-17T15:51:10.611783,4600.9,cancelled,Netherlands
1666,271,2024-05-06T03:03:10.611783,801.44,cancelled,Mexico
1667,302,2024-11-17T14:46:10.611783,9637.19,pending,Australia
1668,365,2024-08-02T12:23:10.611783,3014.17,processing,Canada
1669,263,2024-01-07T06:48:10.611783,296.44,cancelled,Japan
1670,109,2025-11-25T01:47:10.611783,728.44,shipped,United Kingdom
1671,642,2025-10-01T08:41:10.611783,4270.54,processing,Netherlands
1672,453,2024-08-02T23:23:10.611783,4859.88,processing,Mexico
1673,596,2025-09-26T01:15:10.611783,3396.74,delivered,Italy
1674,238,2025-03-10T00:15:10.611783,2809.1,delivered,Germany
1675,96,2025-05-11T18:35:10.611783,12106.74,processing,Canada
1676,181,2024-07-02T07:37:10.611783,1333.33,processing,Netherlands
1677,664,2024-10-04T13:25:10.611783,6622.75,processing,France
1678,182,2025-01-28T10:44:10.611783,3456.64,processing,United Kingdom
1679,72,2024-05-15T15:33:10.611783,1243.27,processing,United Kingdom
1680,466,2025-10-12T01:12:10.611783,3158.31,cancelled,Spain
1681,141,2024-01-03T08:12:10.611783,2638.02,delivered,France
1682,394,2024-01-11T16:58:10.611783,385.17,pending,Norway
1683,782,2025-10-10T14:14:10.611783,4436.43,processing,Spain
1684,789,2024-03-15T21:15:10.611783,411.0,cancelled,Japan
1685,14,2023-12-30T16:40:10.611783,9554.52,shipped,Sweden
1686,725,2024-03-17T19:14:10.611783,2894.84,delivered,Canada
1687,778,2025-07-20T03:58:10.611783,3021.16,processing,United States
1688,315,2024-11-25T04:15:10.611783,1654.69,processing,Norway
1689,58,2025-06-30T11:23:10.611783,2028.34,cancelled,Mexico
1690,127,2024-01-11T14:12:10.611783,6023.59,cancelled,Spain
1691,304,2024-04-05T06:02:10.611783,3062.69,delivered,Poland
1692,146,2023-12-22T20:07:10.611783,1810.66,processing,Italy
1693,438,2025-01-18T17:28:10.611783,3000.44,shipped,Japan
1694,232,2025-11-21T01:49:10.611783,7269.86,pending,Canada
1695,504,2024-06-11T16:20:10.611783,3184.16,pending,Sweden
1696,289,2024-12-20T15:45:10.611783,8919.87,shipped,United Kingdom
1697,122,2024-12-24T16:03:10.611783,728.44,pending,Poland
1698,620,2024-05-23T18:33:10.611783,11915.81,cancelled,Spain
1699,343,2025-08-26T18:49:10.611783,245.61,delivered,Netherlands
1700,154,2025-11-04T10:25:10.611783,7636.43,cancelled,Australia
1701,294,2024-12-11T16:23:10.611783,2529.6,delivered,Spain
1702,678,2025-01-01T21:57:10.611783,1733.75,pending,Norway
1703,3,2024-05-22T09:15:10.611783,1850.0,shipped,Canada
1704,152,2025-01-24T03:52:10.611783,4853.95,delivered,Brazil
1705,69,2024-04-15T07:33:10.611783,4542.78,shipped,Spain
1706,149,2024-03-22T23:14:10.611783,7855.09,processing,Germany
1707,786,2025-01-19T00:26:10.611783,939.83,delivered,France
1708,435,2025-04-27T11:32:10.611783,373.44,cancelled,France
1709,652,2024-11-26T17:57:10.611783,3298.92,processing,Australia
1710,393,2025-02-22T06:37:10.611783,1310.91,cancelled,Australia
1711,547,2025-05-09T06:40:10.611783,1605.98,processing,Japan
1712,394,2024-03-16T07:51:10.611783,5365.85,delivered,Norway
1713,540,2025-08-04T11:57:10.611783,665.23,processing,United Kingdom
1714,720,2024-03-19T20:29:10.611783,8358.5,pending,Poland
1715,209,2024-01-08T00:41:10.611783,2524.11,delivered,Mexico
1716,137,2024-04-11T15:04:10.611783,4152.4,shipped,United States
1717,370,2024-05-11T22:35:10.611783,3087.51,processing,Poland
1718,565,2025-02-24T20:19:10.611783,4943.88,processing,Italy
1719,58,2024-05-10T16:50:10.611783,7293.42,processing,Mexico
1720,387,2024-01-17T11:33:10.611783,6610.0,shipped,Sweden
1721,56,2025-12-08T16:48:10.611783,4681.89,cancelled,Brazil
1722,76,2025-04-23T09:01:10.611783,5209.78,processing,Poland
1723,31,2024-05-20T00:15:10.611783,3999.65,pending,Netherlands
1724,251,2024-03-08T13:42:10.611783,1109.13,delivered,Poland
1725,154,2024-06-25T04:53:10.611783,7052.81,processing,Australia
1726,767,2025-06-14T11:25:10.611783,720.43,delivered,Germany
1727,422,2024-12-01T03:56:10.611783,2955.96,pending,Italy
1728,294,2024-04-12T17:09:10.611783,7197.54,pending,Spain
1729,619,2024-06-16T05:16:10.611783,4519.85,pending,United States
1730,406,2025-02-27T11:02:10.611783,3602.15,delivered,Italy
1731,568,2025-12-18T22:04:10.611783,1924.31,cancelled,Australia
1732,514,2024-10-30T11:20:10.611783,6819.87,delivered,Poland
1733,161,2024-09-24T15:39:10.611783,6161.67,delivered,Australia
1734,129,2024-07-25T01:45:10.611783,1879.66,pending,United States
1735,225,2025-01-25T18:58:10.611783,4034.64,cancelled,Japan
1736,620,2024-03-10T11:35:10.611783,2316.27,delivered,Spain
1737,321,2025-10-20T09:31:10.611783,2654.33,delivered,Germany
1738,169,2024-02-15T00:47:10.611783,2952.0,delivered,United States
1739,200,2024-09-22T16:12:10.611783,1405.38,pending,France
1740,372,2025-08-29T23:07:10.611783,6483.08,processing,France
1741,289,2024-06-05T06:12:10.611783,5496.73,pending,United Kingdom
1742,217,2025-08-23T13:54:10.611783,2567.09,shipped,Poland
1743,193,2025-07-07T19:46:10.611783,7274.05,pending,Netherlands
1744,247,2024-09-21T15:42:10.611783,330.9,cancelled,Mexico
1745,46,2025-07-21T04:08:10.611783,13661.8,pending,Australia
1746,323,2024-03-25T22:06:10.611783,637.18,shipped,United States
1747,770,2024-10-06T01:38:10.611783,291.24,processing,Poland
1748,323,2025-01-25T12:28:10.611783,3961.53,processing,United States
1749,720,2025-11-10T16:27:10.611783,2172.38,delivered,Poland
1750,760,2025-05-19T16:38:10.611783,9126.76,processing,Germany
1751,25,2025-08-14T01:36:10.611783,2864.73,cancelled,Australia
1752,39,2024-10-13T18:15:10.611783,2050.96,delivered,Sweden
1753,81,2025-09-21T15:51:10.611783,4716.84,processing,Netherlands
1754,221,2025-11-18T09:15:10.611783,1998.56,processing,Australia
1755,514,2025-06-02T12:44:10.611783,5733.56,cancelled,Poland
1756,788,2024-12-05T03:56:10.611783,2351.88,processing,Sweden
1757,348,2024-10-14T00:45:10.611783,3899.45,delivered,Germany
1758,41,2025-12-20T10:30:10.611783,6022.77,processing,Italy
1759,214,2025-09-07T08:10:10.611783,1861.14,processing,Spain
1760,581,2025-09-24T04:12:10.611783,2855.24,pending,United Kingdom
1761,147,2024-11-02T07:01:10.611783,7328.15,pending,Germany
1762,511,2024-03-27T03:26:10.611783,6801.66,processing,Spain
1763,303,2024-06-03T15:23:10.611783,10283.42,cancelled,Spain
1764,373,2024-12-16T15:10:10.611783,2080.52,processing,Italy
1765,728,2025-04-05T21:36:10.611783,3654.83,shipped,Netherlands
1766,782,2025-03-18T10:05:10.611783,1513.45,processing,Spain
1767,127,2025-07-26T04:08:10.611783,7175.76,shipped,Spain
1768,294,2025-02-04T03:00:10.611783,2759.39,cancelled,Spain
1769,697,2024-05-02T03:29:10.611783,4034.43,cancelled,Germany
1770,640,2024-11-07T00:11:10.611783,4927.3,delivered,Japan
1771,519,2025-03-25T22:02:10.611783,2881.72,pending,Netherlands
1772,636,2025-10-10T14:53:10.611783,4360.72,processing,Italy
1773,717,2025-07-17T13:15:10.611783,6687.37,pending,France
1774,298,2025-01-08T18:42:10.611783,2264.96,delivered,Poland
1775,75,2024-08-06T02:01:10.611783,5080.61,delivered,Australia
1776,686,2024-03-26T00:35:10.611783,2684.68,delivered,Canada
1777,658,2025-06-21T03:12:10.611783,5803.63,pending,Japan
1778,185,2024-04-10T01:55:10.611783,5583.55,delivered,Italy
1779,205,2025-02-04T23:10:10.611783,4241.19,shipped,Norway
1780,351,2025-08-31T04:19:10.611783,151.04,delivered,United States
1781,118,2024-10-02T03:08:10.611783,2917.39,cancelled,Brazil
1782,160,2025-04-15T17:46:10.611783,6440.64,processing,United Kingdom
1783,328,2025-07-24T14:44:10.611783,6006.29,delivered,United States
1784,64,2024-12-26T02:36:10.611783,9579.99,processing,Netherlands
1785,56,2024-07-24T13:54:10.611783,8074.25,delivered,Brazil
1786,277,2024-09-05T09:17:10.611783,2663.15,pending,Japan
1787,146,2024-02-29T21:31:10.611783,901.68,pending,Italy
1788,306,2025-12-20T04:01:10.611783,1763.54,delivered,United Kingdom
1789,538,2024-07-28T11:03:10.611783,8460.69,shipped,Germany
1790,189,2024-02-14T16:03:10.611783,6709.46,delivered,United States
1791,351,2024-10-20T18:18:10.611783,2925.84,shipped,United States
1792,430,2025-04-28T04:40:10.611783,5688.86,processing,Germany
1793,714,2025-03-13T01:04:10.611783,1570.46,cancelled,Netherlands
1794,399,2024-01-01T06:56:10.611783,8606.96,cancelled,Poland
1795,204,2024-03-10T12:48:10.611783,3996.32,cancelled,Poland
1796,632,2024-05-17T23:48:10.611783,7094.31,shipped,Germany
1797,15,2024-05-24T04:05:10.611783,12254.28,processing,Canada
1798,512,2024-11-09T16:56:10.611783,3512.76,delivered,Sweden
1799,270,2025-06-07T12:06:10.611783,3265.79,delivered,Spain
1800,129,2025-10-01T03:46:10.611783,4345.25,cancelled,United States
1801,100,2024-01-27T19:53:10.611783,3160.24,processing,France
1802,431,2025-12-04T06:55:10.611783,1328.87,processing,Australia
1803,616,2025-01-10T19:28:10.611783,4527.14,processing,Netherlands
1804,196,2025-11-16T07:06:10.611783,5660.61,shipped,Norway
1805,373,2024-01-06T23:03:10.611783,5150.86,shipped,Italy
1806,515,2024-04-27T11:37:10.611783,5475.5,delivered,Germany
1807,424,2025-02-14T00:28:10.611783,3423.17,cancelled,United Kingdom
1808,437,2025-06-08T23:13:10.611783,4580.62,processing,France
1809,470,2025-03-04T00:17:10.611783,3951.74,cancelled,Germany
1810,610,2024-06-05T06:33:10.611783,1713.8,delivered,Netherlands
1811,292,2025-10-27T11:49:10.611783,6849.8,delivered,France
1812,650,2024-10-07T11:45:10.611783,4493.47,pending,Sweden
1813,90,2024-04-05T15:47:10.611783,2433.18,pending,Germany
1814,632,2025-02-14T16:37:10.611783,1062.34,cancelled,Germany
1815,558,2024-04-02T09:34:10.611783,3910.45,cancelled,Germany
1816,596,2024-01-24T10:24:10.611783,5508.78,delivered,Italy
1817,217,2024-08-06T03:41:10.611783,7349.03,delivered,Poland
1818,118,2024-07-09T04:13:10.611783,4994.32,shipped,Brazil
1819,476,2025-02-16T09:51:10.611783,6822.47,delivered,Mexico
1820,8,2025-01-07T20:38:10.611783,1561.35,shipped,Norway
1821,275,2025-10-25T21:25:10.611783,3776.28,delivered,United Kingdom
1822,690,2024-08-24T14:03:10.611783,4233.43,delivered,Norway
1823,34,2024-01-05T13:15:10.611783,4235.71,shipped,Italy
1824,532,2025-08-26T23:27:10.611783,3536.43,processing,Mexico
1825,586,2025-03-05T20:41:10.611783,2578.12,delivered,Norway
1826,198,2025-09-13T09:31:10.611783,1016.01,pending,United States
1827,592,2025-03-04T17:46:10.611783,1241.25,delivered,Spain
1828,746,2024-06-16T02:03:10.611783,993.8,shipped,Mexico
1829,530,2024-06-01T02:20:10.611783,8866.05,pending,Netherlands
1830,728,2024-04-29T05:13:10.611783,11045.35,cancelled,Netherlands
1831,402,2025-09-23T21:59:10.611783,7399.03,cancelled,Italy
1832,163,2024-11-15T19:11:10.611783,4486.53,pending,Canada
1833,27,2025-03-12T13:46:10.611783,999.28,cancelled,Japan
1834,157,2024-01-19T08:51:10.611783,4612.04,cancelled,Brazil
1835,81,2025-07-29T01:07:10.611783,6528.12,processing,Netherlands
1836,465,2025-10-01T09:55:10.611783,296.48,shipped,Brazil
1837,192,2024-08-23T10:03:10.611783,562.98,processing,Canada
1838,305,2024-07-07T06:59:10.611783,2881.72,processing,Poland
1839,744,2025-01-11T21:48:10.611783,708.6,pending,Japan
1840,282,2024-03-14T17:46:10.611783,7024.24,pending,Spain
1841,654,2025-08-05T16:13:10.611783,1081.82,delivered,Italy
1842,611,2024-04-24T16:15:10.611783,6429.29,shipped,Netherlands
1843,269,2024-06-22T15:10:10.611783,467.63,delivered,Canada
1844,371,2024-07-21T01:12:10.611783,3193.1,delivered,Mexico
1845,23,2025-02-16T15:37:10.611783,2869.39,pending,Spain
1846,216,2025-11-24T02:30:10.611783,2878.1,shipped,Brazil
1847,649,2025-03-26T18:17:10.611783,1821.1,shipped,Netherlands
1848,11,2024-06-21T10:42:10.611783,6489.84,cancelled,Sweden
1849,33,2024-04-19T23:28:10.611783,7023.17,delivered,Mexico
1850,629,2025-08-27T06:06:10.611783,982.24,processing,Mexico
1851,535,2024-09-06T16:18:10.611783,8679.84,cancelled,Japan
1852,31,2025-06-21T13:39:10.611783,836.32,cancelled,Netherlands
1853,780,2024-05-25T20:01:10.611783,758.21,shipped,United States
1854,118,2024-07-30T13:26:10.611783,4988.52,processing,Brazil
1855,226,2024-03-16T12:50:10.611783,756.63,processing,Norway
1856,275,2024-09-27T04:18:10.611783,2329.75,pending,United Kingdom
1857,357,2025-12-16T06:47:10.611783,3184.58,shipped,Brazil
1858,479,2025-05-12T02:38:10.611783,3543.72,delivered,Japan
1859,198,2024-09-02T18:18:10.611783,9571.6,shipped,United States
1860,403,2024-04-05T07:56:10.611783,8506.76,cancelled,Spain
1861,320,2024-06-07T19:52:10.611783,4473.6,delivered,Mexico
1862,444,2025-03-22T02:44:10.611783,4497.0,shipped,Mexico
1863,327,2025-09-18T16:44:10.611783,2425.32,delivered,Canada
1864,440,2024-07-13T07:28:10.611783,2243.55,shipped,Spain
1865,648,2024-02-25T03:16:10.611783,1292.64,pending,Germany
1866,524,2024-09-06T07:32:10.611783,10034.36,shipped,France
1867,619,2025-10-12T05:28:10.611783,10276.75,delivered,United States
1868,31,2024-04-16T18:57:10.611783,8049.55,shipped,Netherlands
1869,440,2024-06-29T00:21:10.611783,708.6,pending,Spain
1870,221,2025-10-24T00:29:10.611783,671.17,processing,Australia
1871,799,2024-11-06T16:06:10.611783,5446.28,shipped,Mexico
1872,705,2024-01-02T11:27:10.611783,2455.6,processing,Poland
1873,477,2025-07-25T00:03:10.611783,4176.05,processing,United States
1874,576,2024-02-27T01:24:10.611783,560.58,cancelled,United States
1875,218,2025-06-12T19:12:10.611783,4827.08,cancelled,Brazil
1876,285,2025-09-04T10:10:10.611783,7119.4,cancelled,Spain
1877,662,2025-02-25T10:54:10.611783,1171.22,delivered,United Kingdom
1878,326,2024-11-12T19:18:10.611783,1935.77,pending,Mexico
1879,506,2025-05-14T14:23:10.611783,2496.39,delivered,Germany
1880,123,2024-04-27T03:16:10.611783,1627.16,cancelled,Sweden
1881,335,2025-08-18T01:21:10.611783,2578.74,cancelled,Norway
1882,22,2024-10-07T13:47:10.611783,3697.69,cancelled,Canada
1883,5,2025-04-06T22:14:10.611783,745.35,delivered,Norway
1884,38,2025-06-20T05:08:10.611783,3234.2,shipped,Italy
1885,661,2024-01-06T15:36:10.611783,9775.66,pending,Germany
1886,426,2024-10-24T21:26:10.611783,5068.83,shipped,Sweden
1887,410,2024-03-12T06:55:10.611783,4814.5,shipped,Netherlands
1888,506,2025-09-08T14:31:10.611783,6597.24,shipped,Germany
1889,714,2025-03-31T05:00:10.611783,312.36,pending,Netherlands
1890,383,2025-09-13T16:07:10.611783,9870.73,processing,Mexico
1891,49,2023-12-31T17:12:10.611783,6560.33,shipped,Poland
1892,705,2025-03-11T20:16:10.611783,9175.27,pending,Poland
1893,196,2025-01-02T06:06:10.611783,2956.55,pending,Norway
1894,266,2024-02-03T16:09:10.611783,7741.32,shipped,Germany
1895,77,2024-09-16T23:50:10.611783,3254.0,cancelled,Canada
1896,389,2024-09-23T11:16:10.611783,9005.86,processing,Japan
1897,598,2025-04-05T16:14:10.611783,48.33,shipped,Netherlands
1898,152,2025-08-11T02:46:10.611783,2855.91,delivered,Brazil
1899,685,2024-04-25T05:39:10.611783,4530.37,processing,Germany
1900,592,2025-04-24T10:37:10.611783,2860.73,shipped,Spain
1901,330,2025-04-28T20:11:10.611783,2247.28,shipped,Spain
1902,785,2024-10-20T11:11:10.611783,4499.75,shipped,Netherlands
1903,572,2024-08-26T10:47:10.611783,5262.07,processing,France
1904,712,2024-03-09T15:37:10.611783,2752.6,pending,Poland
1905,218,2024-01-04T10:19:10.611783,3028.15,delivered,Brazil
1906,395,2024-07-01T04:12:10.611783,1404.35,shipped,Sweden
1907,214,2025-08-17T05:38:10.611783,4123.73,shipped,Spain
1908,779,2024-11-05T11:35:10.611783,4171.77,processing,Brazil
1909,517,2024-04-07T17:20:10.611783,971.36,shipped,Germany
1910,395,2025-03-29T08:38:10.611783,3006.69,processing,Sweden
1911,799,2025-02-02T19:10:10.611783,2987.17,shipped,Mexico
1912,434,2024-06-07T10:25:10.611783,2995.96,cancelled,United States
1913,664,2024-04-03T17:35:10.611783,4293.94,pending,France
1914,763,2024-04-11T20:07:10.611783,9895.34,delivered,Japan
1915,192,2024-09-19T13:36:10.611783,7762.92,cancelled,Canada
1916,464,2024-12-15T21:13:10.611783,3735.44,cancelled,Germany
1917,87,2024-12-18T02:19:10.611783,4671.65,processing,Mexico
